Statistical profiling result from isolate-0x55b09fc89ae0-13723-v8.log, (10956 ticks, 41 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)
      2    0.0%    0.0%  std::__use_cache<std::__numpunct_cache<char> >::operator()(std::locale const&) const
      2    0.0%    0.0%  node::wasi::WASI::FdTell(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::util::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>, void*)
      2    0.0%    0.0%  node::tracing::TracingController::~TracingController()
      2    0.0%    0.0%  node::tracing::TracedValue::SetBoolean(char const*, bool)
      2    0.0%    0.0%  node::tracing::NodeTraceWriter::AfterWrite()
      2    0.0%    0.0%  node::tracing::Agent::CreateTraceConfig() const
      2    0.0%    0.0%  node::inspector::protocol::FundamentalValue::writeJSON(std::__cxx11::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >*) const
      2    0.0%    0.0%  node::inspector::MainThreadInterface::GetObject(int)
      2    0.0%    0.0%  node::inspector::InspectorIo::GetWsUrl[abi:cxx11]() const
      2    0.0%    0.0%  node::fs::FSReqAfterScope::FSReqAfterScope(node::fs::FSReqBase*, uv_fs_s*)
      2    0.0%    0.0%  node::crypto::LogSecret(std::unique_ptr<ssl_st, node::FunctionDeleter<ssl_st, &SSL_free> > const&, char const*, unsigned char const*, unsigned long)
      2    0.0%    0.0%  node::crypto::CryptoJob<node::crypto::RSACipherTraits>::Run(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::binding::GetInternalBinding(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::TCPWrap::RegisterExternalReferences(node::ExternalReferenceRegistry*)
      2    0.0%    0.0%  node::SyncProcessStdioPipe::Close()
      2    0.0%    0.0%  node::SocketAddress::FromPeerName(uv_tcp_s const&)
      2    0.0%    0.0%  node::PromiseRejectCallback(v8::PromiseRejectMessage)
      2    0.0%    0.0%  node::AsyncWrap::EmitTraceEventAfter(node::AsyncWrap::ProviderType, double)
      2    0.0%    0.0%  node::AsyncHooks::push_async_context(double, double, v8::Local<v8::Object>)
      2    0.0%    0.0%  __pthread_enable_asynccancel
      2    0.0%    0.0%  __mpn_rshift
      2    0.0%    0.0%  __mpn_divrem
      2    0.0%    0.0%  __memset_sse2_unaligned
      2    0.0%    0.0%  __libc_enable_asynccancel
      2    0.0%    0.0%  __getrusage
      2    0.0%    0.0%  __brk
      1    0.0%    0.0%  void node::TCPWrap::Connect<sockaddr_in6>(v8::FunctionCallbackInfo<v8::Value> const&, std::function<int (char const*, sockaddr_in6*)>)
      1    0.0%    0.0%  void node::GetSockOrPeerName<node::TCPWrap, &uv_tcp_getpeername>(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  v8::internal::SharedFunctionInfo::inferred_name()
      1    0.0%    0.0%  v8::internal::ExternalCallbackScope::~ExternalCallbackScope()
      1    0.0%    0.0%  v8::internal::ApiNatives::InstantiateFunction(v8::internal::Handle<v8::internal::FunctionTemplateInfo>, v8::internal::MaybeHandle<v8::internal::Name>)
      1    0.0%    0.0%  v8::HandleScope::HandleScope(v8::Isolate*)
      1    0.0%    0.0%  v8::EscapableHandleScope::Escape(unsigned long*)
      1    0.0%    0.0%  v8::EscapableHandleScope::EscapableHandleScope(v8::Isolate*)
      1    0.0%    0.0%  uv_run
      1    0.0%    0.0%  uv_now
      1    0.0%    0.0%  uv_fs_fstat
      1    0.0%    0.0%  sysmalloc
      1    0.0%    0.0%  std::vector<std::unique_ptr<node::SyncProcessStdioPipe, std::default_delete<node::SyncProcessStdioPipe> >, std::allocator<std::unique_ptr<node::SyncProcessStdioPipe, std::default_delete<node::SyncProcessStdioPipe> > > >::_M_default_append(unsigned long)
      1    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const
      1    0.0%    0.0%  std::ostream::put(char)
      1    0.0%    0.0%  std::locale::id::_M_id() const
      1    0.0%    0.0%  std::__detail::_Map_base<void*, std::pair<void* const, node::binding::global_handle_map_t::Entry>, std::allocator<std::pair<void* const, node::binding::global_handle_map_t::Entry> >, std::__detail::_Select1st, std::equal_to<void*>, std::hash<void*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](void* const&)
      1    0.0%    0.0%  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
      1    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      1    0.0%    0.0%  std::_Hashtable<int, std::pair<int const, std::multiset<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::pair<int const, std::multiset<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
      1    0.0%    0.0%  read_int
      1    0.0%    0.0%  operator new[](unsigned long)
      1    0.0%    0.0%  non-virtual thunk to node::TraceSigintWatchdog::~TraceSigintWatchdog()
      1    0.0%    0.0%  node::wasi::WASI::FdDatasync(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::wasi::WASI::ArgsGet(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::tracing::TracedValue::WriteName(char const*)
      1    0.0%    0.0%  node::tracing::TracedValue::EndArray()
      1    0.0%    0.0%  node::tracing::TracedValue::BeginArray()
      1    0.0%    0.0%  node::tracing::NodeTraceWriter::~NodeTraceWriter()
      1    0.0%    0.0%  node::tracing::Agent::StopTracing()
      1    0.0%    0.0%  node::tracing::Agent::InitializeWritersOnThread()
      1    0.0%    0.0%  node::tracing::Agent::GetEnabledCategories[abi:cxx11]() const
      1    0.0%    0.0%  node::serdes::SerializerContext::WriteUint64(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::serdes::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>, void*)
      1    0.0%    0.0%  node::serdes::DeserializerContext::ReadRawBytes(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::loader::ModuleWrap::New(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::loader::ModuleWrap::Link(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::inspector::protocol::TracingAgent::Wire(node::inspector::protocol::UberDispatcher*)
      1    0.0%    0.0%  node::inspector::protocol::Status::ToASCIIString[abi:cxx11](char const*) const
      1    0.0%    0.0%  node::inspector::protocol::ErrorSupport::addError(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
      1    0.0%    0.0%  node::fs::FSReqCallback::~FSReqCallback()
      1    0.0%    0.0%  node::fs::FSReqAfterScope::Clear()
      1    0.0%    0.0%  node::fs::AfterInteger(uv_fs_s*)
      1    0.0%    0.0%  node::crypto::X509ToObject(node::Environment*, x509_st*)
      1    0.0%    0.0%  node::crypto::SecureContext::TicketKeyCallback(ssl_st*, unsigned char*, unsigned char*, evp_cipher_ctx_st*, hmac_ctx_st*, int)
      1    0.0%    0.0%  node::crypto::CipherJob<node::crypto::AESCipherTraits>::MemoryInfo(node::MemoryTracker*) const
      1    0.0%    0.0%  node::TraceSigintWatchdog::~TraceSigintWatchdog()
      1    0.0%    0.0%  node::TaskQueue<v8::Task>::Push(std::unique_ptr<v8::Task, std::default_delete<v8::Task> >)
      1    0.0%    0.0%  node::TTYWrap::SetRawMode(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::TTYWrap::New(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::TCPWrap::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>, void*)
      1    0.0%    0.0%  node::TCPWrap::Bind6(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::SyncProcessStdioPipe::GetOutputAsBuffer(node::Environment*) const
      1    0.0%    0.0%  node::StringBytes::Write(v8::Isolate*, char*, unsigned long, v8::Local<v8::Value>, node::encoding, int*)
      1    0.0%    0.0%  node::StringBytes::StorageSize(v8::Isolate*, v8::Local<v8::Value>, node::encoding)
      1    0.0%    0.0%  node::StatWatcher::Start(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::SocketAddress::FromPeerName(uv_udp_s const&)
      1    0.0%    0.0%  node::PatchProcessObject(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::NodePlatform::MonotonicallyIncreasingTime()
      1    0.0%    0.0%  node::NodeArrayBufferAllocator::Allocate(unsigned long)
      1    0.0%    0.0%  node::MakeLibuvRequestCallback<uv_fs_s, void (*)(uv_fs_s*)>::Wrapper(uv_fs_s*)
      1    0.0%    0.0%  node::LibuvStreamWrap::OnUvAlloc(unsigned long, uv_buf_t*)
      1    0.0%    0.0%  node::JSUDPWrap::RecvStop()
      1    0.0%    0.0%  node::IsConstructCallCallback(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::InternalMakeCallback(node::Environment*, v8::Local<v8::Object>, v8::Local<v8::Object>, v8::Local<v8::Function>, int, v8::Local<v8::Value>*, node::async_context)
      1    0.0%    0.0%  node::Environment::AddCleanupHook(void (*)(void*), void*)
      1    0.0%    0.0%  node::EmitToJSStreamListener::OnStreamRead(long, uv_buf_t const&)
      1    0.0%    0.0%  node::ConnectionWrap<node::TCPWrap, uv_tcp_s>::OnConnection(uv_stream_s*, int)
      1    0.0%    0.0%  node::BaseObject::MakeWeak()::{lambda(v8::WeakCallbackInfo<node::BaseObject> const&)#1}::_FUN(v8::WeakCallbackInfo<node::BaseObject> const&)
      1    0.0%    0.0%  node::AsyncWrap::GetAsyncId(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::AsyncWrap::EmitTraceEventDestroy()
      1    0.0%    0.0%  node::AsyncWrap::EmitDestroy(bool)
      1    0.0%    0.0%  node::AsyncWrap::AsyncReset(v8::Local<v8::Object>, double, bool)
      1    0.0%    0.0%  napi_get_prototype
      1    0.0%    0.0%  napi_create_array_with_length
      1    0.0%    0.0%  int std::__int_to_char<char, unsigned long>(char*, unsigned long, char const*, std::_Ios_Fmtflags, bool)
      1    0.0%    0.0%  fputc
      1    0.0%    0.0%  _register_external_reference_tty_wrap(node::ExternalReferenceRegistry*)
      1    0.0%    0.0%  _mid_memalign
      1    0.0%    0.0%  __lll_lock_wait_private
      1    0.0%    0.0%  __libc_disable_asynccancel
      1    0.0%    0.0%  __clock_gettime
      1    0.0%    0.0%  ___vsnprintf_chk
      1    0.0%    0.0%  __GI___strlen_sse2
      1    0.0%    0.0%  __GI___strcmp_ssse3
      1    0.0%    0.0%  __GI_____strtol_l_internal
      1    0.0%    0.0%  __GI__IO_setb
      1    0.0%    0.0%  __GI__IO_file_sync
      1    0.0%    0.0%  _IO_str_init_static_internal
      1    0.0%    0.0%  _IO_no_init
      1    0.0%    0.0%  SHA1_Update@@OPENSSL_1_1_0
      1    0.0%    0.0%  SHA1_Final@@OPENSSL_1_1_0
      1    0.0%    0.0%  CRYPTO_clear_free@@OPENSSL_1_1_0

 [Summary]:
   ticks  total  nonlib   name
   1725   15.7%   42.1%  JavaScript
   2330   21.3%   56.9%  C++
   1111   10.1%   27.1%  GC
   6860   62.6%          Shared libraries
     41    0.4%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
    817   39.2%    7.5%  node::tracing::Agent::Disconnect(int)
    154    7.4%    1.4%  __pthread_cond_signal
    125    6.0%    1.1%  node::tracing::NodeTraceWriter::AfterWrite()
    113    5.4%    1.0%  node::worker::Worker::New(v8::FunctionCallbackInfo<v8::Value> const&)
     95    4.6%    0.9%  node::loader::ModuleWrap::Evaluate(v8::FunctionCallbackInfo<v8::Value> const&)
     77    3.7%    0.7%  __GI___writev
     52    2.5%    0.5%  v8::internal::LookupIterator::LookupIterator(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Name>, unsigned long, v8::internal::Handle<v8::internal::Object>, v8::internal::LookupIterator::Configuration)
     49    2.4%    0.4%  __GI___libc_write
     46    2.2%    0.4%  __memmove_ssse3
     43    2.1%    0.4%  __pthread_mutex_unlock_usercnt
     39    1.9%    0.4%  node::tracing::NodeTraceWriter::OpenNewFileForStreaming()
     39    1.9%    0.4%  fwrite
     33    1.6%    0.3%  node::inspector::InspectorIoDelegate::StartSession(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
     29    1.4%    0.3%  __memchr_sse2
     28    1.3%    0.3%  __memcpy_ssse3
     23    1.1%    0.2%  syscall
     20    1.0%    0.2%  __libc_open
     16    0.8%    0.1%  _int_malloc
     15    0.7%    0.1%  __libc_read
     14    0.7%    0.1%  node::UDPWrap::GetFD(v8::FunctionCallbackInfo<v8::Value> const&)
     13    0.6%    0.1%  v8::internal::PrototypeIterator::Advance()
     12    0.6%    0.1%  __memcmp_sse4_1
     12    0.6%    0.1%  __GI___mprotect
     11    0.5%    0.1%  v8::internal::String::Flatten(v8::internal::Isolate*, v8::internal::Handle<v8::internal::String>, v8::internal::AllocationType)
     10    0.5%    0.1%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
     10    0.5%    0.1%  __GI___libc_malloc
      9    0.4%    0.1%  __lll_lock_wait
      8    0.4%    0.1%  node::loader::ModuleWrap::Link(v8::FunctionCallbackInfo<v8::Value> const&)
      8    0.4%    0.1%  __memset_sse2_unaligned_erms
      7    0.3%    0.1%  _int_free
      7    0.3%    0.1%  __GI__IO_file_xsputn
      6    0.3%    0.1%  node::tracing::NodeTraceWriter::NodeTraceWriter(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
      6    0.3%    0.1%  node::crypto::SignBase::MemoryInfo(node::MemoryTracker*) const
      5    0.2%    0.0%  unlink_chunk.constprop.0
      5    0.2%    0.0%  std::ostream::sentry::sentry(std::ostream&)
      5    0.2%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
      5    0.2%    0.0%  node::DefineZlibConstants(v8::Local<v8::Object>)
      5    0.2%    0.0%  __GI___pthread_rwlock_unlock
      4    0.2%    0.0%  void node::StreamBase::JSMethod<&node::StreamBase::Writev>(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.2%    0.0%  std::ostream::operator<<(int)
      4    0.2%    0.0%  node::crypto::HKDFTraits::AdditionalConfig(node::crypto::CryptoJobMode, v8::FunctionCallbackInfo<v8::Value> const&, unsigned int, node::crypto::HKDFConfig*)
      3    0.1%    0.0%  void node::crypto::PublicKeyCipher::Cipher<(node::crypto::PublicKeyCipher::Operation)1, &EVP_PKEY_decrypt_init, &EVP_PKEY_decrypt>(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.1%    0.0%  operator delete[](void*)
      3    0.1%    0.0%  node::inspector::protocol::WorkerAgent::Wire(node::inspector::protocol::UberDispatcher*)
      3    0.1%    0.0%  node::crypto::SignBase::Init(char const*)
      3    0.1%    0.0%  node::SocketAddressBlockList::SocketAddressRangeRule::SocketAddressRangeRule(std::shared_ptr<node::SocketAddress> const&, std::shared_ptr<node::SocketAddress> const&)
      3    0.1%    0.0%  epoll_ctl
      3    0.1%    0.0%  __GI___pthread_mutex_lock
      2    0.1%    0.0%  void node::BaseObject::InternalFieldSet<2, &(v8::Value::IsFunction() const)>(v8::Local<v8::String>, v8::Local<v8::Value>, v8::PropertyCallbackInfo<void> const&)
      2    0.1%    0.0%  v8::Context::GetNumberOfEmbedderDataFields()
      2    0.1%    0.0%  std::ostream& std::ostream::_M_insert<long>(long)
      2    0.1%    0.0%  std::__use_cache<std::__numpunct_cache<char> >::operator()(std::locale const&) const
      2    0.1%    0.0%  operator delete(void*)
      2    0.1%    0.0%  node::util::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>, void*)
      2    0.1%    0.0%  node::inspector::protocol::NodeWorker::DispatcherImpl::sendMessageToWorker(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::unique_ptr<node::inspector::protocol::DictionaryValue, std::default_delete<node::inspector::protocol::DictionaryValue> >, node::inspector::protocol::ErrorSupport*)
      2    0.1%    0.0%  node::inspector::InspectorIo::ThreadMain()
      2    0.1%    0.0%  node::inspector::InspectorIo::GetWsUrl[abi:cxx11]() const
      2    0.1%    0.0%  node::crypto::LogSecret(std::unique_ptr<ssl_st, node::FunctionDeleter<ssl_st, &SSL_free> > const&, char const*, unsigned char const*, unsigned long)
      2    0.1%    0.0%  node::crypto::CryptoJob<node::crypto::RSACipherTraits>::Run(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.1%    0.0%  node::TCPWrap::RegisterExternalReferences(node::ExternalReferenceRegistry*)
      2    0.1%    0.0%  node::SyncProcessStdioPipe::Close()
      2    0.1%    0.0%  cfree@GLIBC_2.2.5
      2    0.1%    0.0%  __libc_enable_asynccancel
      1    0.0%    0.0%  void node::TCPWrap::Connect<sockaddr_in6>(v8::FunctionCallbackInfo<v8::Value> const&, std::function<int (char const*, sockaddr_in6*)>)
      1    0.0%    0.0%  void node::GetSockOrPeerName<node::TCPWrap, &uv_tcp_getpeername>(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  v8::internal::SharedFunctionInfo::inferred_name()
      1    0.0%    0.0%  uv_now
      1    0.0%    0.0%  uv_fs_fstat
      1    0.0%    0.0%  sysmalloc
      1    0.0%    0.0%  std::vector<std::unique_ptr<node::SyncProcessStdioPipe, std::default_delete<node::SyncProcessStdioPipe> >, std::allocator<std::unique_ptr<node::SyncProcessStdioPipe, std::default_delete<node::SyncProcessStdioPipe> > > >::_M_default_append(unsigned long)
      1    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const
      1    0.0%    0.0%  std::ostream::put(char)
      1    0.0%    0.0%  std::__detail::_Map_base<void*, std::pair<void* const, node::binding::global_handle_map_t::Entry>, std::allocator<std::pair<void* const, node::binding::global_handle_map_t::Entry> >, std::__detail::_Select1st, std::equal_to<void*>, std::hash<void*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](void* const&)
      1    0.0%    0.0%  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
      1    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      1    0.0%    0.0%  operator new(unsigned long)
      1    0.0%    0.0%  operator delete(void*, unsigned long)
      1    0.0%    0.0%  non-virtual thunk to node::TraceSigintWatchdog::~TraceSigintWatchdog()
      1    0.0%    0.0%  node::wasi::WASI::RandomGet(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::wasi::WASI::FdDatasync(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::url::URL::Parse(char const*, unsigned long, node::url::url_parse_state, node::url::url_data*, bool, node::url::url_data const*, bool)
      1    0.0%    0.0%  node::inspector::protocol::TracingAgent::Wire(node::inspector::protocol::UberDispatcher*)
      1    0.0%    0.0%  node::inspector::protocol::Status::ToASCIIString[abi:cxx11](char const*) const
      1    0.0%    0.0%  node::inspector::protocol::ErrorSupport::addError(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
      1    0.0%    0.0%  node::inspector::MainThreadInterface::GetObject(int)
      1    0.0%    0.0%  node::inspector::InspectorSocketServer::TargetExists(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
      1    0.0%    0.0%  node::crypto::X509ToObject(node::Environment*, x509_st*)
      1    0.0%    0.0%  node::crypto::CipherJob<node::crypto::AESCipherTraits>::MemoryInfo(node::MemoryTracker*) const
      1    0.0%    0.0%  node::TraceSigintWatchdog::~TraceSigintWatchdog()
      1    0.0%    0.0%  node::TCPWrap::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>, void*)
      1    0.0%    0.0%  node::SyncProcessStdioPipe::GetOutputAsBuffer(node::Environment*) const
      1    0.0%    0.0%  node::StringBytes::Write(v8::Isolate*, char*, unsigned long, v8::Local<v8::Value>, node::encoding, int*)
      1    0.0%    0.0%  node::StringBytes::StorageSize(v8::Isolate*, v8::Local<v8::Value>, node::encoding)
      1    0.0%    0.0%  node::JSUDPWrap::RecvStop()
      1    0.0%    0.0%  node::EmitToJSStreamListener::OnStreamRead(long, uv_buf_t const&)
      1    0.0%    0.0%  node::AsyncWrap::GetAsyncId(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  napi_get_prototype
      1    0.0%    0.0%  napi_create_array_with_length
      1    0.0%    0.0%  malloc_consolidate
      1    0.0%    0.0%  int std::__int_to_char<char, unsigned long>(char*, unsigned long, char const*, std::_Ios_Fmtflags, bool)
      1    0.0%    0.0%  fputc
      1    0.0%    0.0%  _register_external_reference_tty_wrap(node::ExternalReferenceRegistry*)
      1    0.0%    0.0%  _mid_memalign
      1    0.0%    0.0%  __pthread_enable_asynccancel
      1    0.0%    0.0%  __memset_sse2_unaligned
      1    0.0%    0.0%  __clock_gettime
      1    0.0%    0.0%  __brk
      1    0.0%    0.0%  __GI_____strtol_l_internal
      1    0.0%    0.0%  __GI__IO_setb
      1    0.0%    0.0%  _IO_str_init_static_internal
      1    0.0%    0.0%  _IO_no_init
      1    0.0%    0.0%  SHA1_Update@@OPENSSL_1_1_0
      1    0.0%    0.0%  SHA1_Final@@OPENSSL_1_1_0

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   6826   62.3%  /usr/bin/node
   2751   40.3%    /usr/bin/node
    247    9.0%      LazyCompile: *SourceNode_walk /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:221:53
    227   91.9%        LazyCompile: *SourceNode_walk /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:221:53
    204   89.9%          LazyCompile: *SourceNode_walk /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:221:53
    186   91.2%            LazyCompile: *SourceNode_walk /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:221:53
     16    7.8%            LazyCompile: *SourceNode_toString /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:318:61
     18    7.9%          LazyCompile: *SourceNode_toString /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:318:61
     18  100.0%            /usr/bin/node
      5    2.2%          Function: ^SourceNode_toString /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:318:61
      5  100.0%            /usr/bin/node
     11    4.5%        Function: ^SourceNode_toString /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:318:61
     11  100.0%          /usr/bin/node
     11  100.0%            LazyCompile: *compile /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
      9    3.6%        LazyCompile: *SourceNode_toString /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/source-map/lib/source-node.js:318:61
      9  100.0%          /usr/bin/node
      9  100.0%            LazyCompile: *compile /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
    229    8.3%      LazyCompile: *next /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:478:32
    218   95.2%        LazyCompile: *parse /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
    149   68.3%          LazyCompile: *parseWithoutProcessing /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
    149  100.0%            LazyCompile: *<anonymous> /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/express-handlebars/dist/express-handlebars.js:227:47
     69   31.7%          Function: ^parseWithoutProcessing /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
     45   65.2%            LazyCompile: *<anonymous> /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/express-handlebars/dist/express-handlebars.js:227:47
     24   34.8%            Function: ^parse /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:51:15
     11    4.8%        Function: ^lex /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
     10   90.9%          LazyCompile: *parse /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
      9   90.0%            LazyCompile: *parseWithoutProcessing /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      1   10.0%            Function: ^parseWithoutProcessing /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/base.js:33:32
      1    9.1%          Function: ^lex /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:295:25
      1  100.0%            Function: ^parse /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:269:30
    104    3.8%      LazyCompile: *setupHelperArgs /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:1104:44
    104  100.0%        LazyCompile: *invokeAmbiguous /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:699:44
    104  100.0%          LazyCompile: *compile /home/manuel/Documentos/trabajos-curso-MERN/Trabajo-31/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:73:28
